id_batiment,nb_maisons_x,infra_id,infra_type,longueur,type_infra_src,nb_maisons_y,type_batiment,type_infra,nb_maisons
E000270,1,P000311,infra_intacte,27.2348131850475,fourreau,6,habitation,infra_intacte,1
E000270,1,P007114,infra_intacte,7.1162956180759,semi-aerien,6,habitation,infra_intacte,1
E000271,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000271,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000271,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000271,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000271,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000271,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000271,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000271,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000271,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000271,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000271,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000271,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000271,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000271,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000271,1,P000115,infra_intacte,35.3121916534864,fourreau,5,habitation,infra_intacte,1
E000271,1,P000353,infra_intacte,49.8717246720763,aerien,5,habitation,infra_intacte,1
E000271,1,P000314,infra_intacte,7.77599179521353,semi-aerien,5,habitation,infra_intacte,1
E000271,1,P000216,infra_intacte,17.6796306930698,fourreau,5,habitation,infra_intacte,1
E000271,1,P000311,infra_intacte,27.2348131850475,fourreau,5,habitation,infra_intacte,1
E000271,1,P007411,infra_intacte,11.182570519149,aerien,5,habitation,infra_intacte,1
E000272,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1
E000272,1,P007982,infra_intacte,49.956115228201,fourreau,8,habitation,infra_intacte,1
E000272,1,P000181,infra_intacte,6.18934271279126,aerien,8,habitation,infra_intacte,1
E000272,1,P000394,infra_intacte,37.5183055134459,fourreau,8,habitation,infra_intacte,1
E000272,1,P000290,infra_intacte,8.47672659966467,aerien,8,habitation,infra_intacte,1
E000272,1,P000163,infra_intacte,75.17605370515,fourreau,8,habitation,infra_intacte,1
E000272,1,P000046,infra_intacte,8.30452519736441,aerien,8,habitation,infra_intacte,1
E000272,1,P000279,infra_intacte,50.202138820988,aerien,8,habitation,infra_intacte,1
E000272,1,P000317,infra_intacte,54.690025622208,aerien,8,habitation,infra_intacte,1
E000272,1,P000292,infra_intacte,7.44523988901172,aerien,8,habitation,infra_intacte,1
E000272,1,P000292,infra_intacte,7.44523988901172,aerien,8,habitation,infra_intacte,1
E000272,1,P000317,infra_intacte,54.690025622208,aerien,8,habitation,infra_intacte,1
E000272,1,P000279,infra_intacte,50.202138820988,aerien,8,habitation,infra_intacte,1
E000272,1,P000046,infra_intacte,8.30452519736441,aerien,8,habitation,infra_intacte,1
E000272,1,P000115,infra_intacte,35.3121916534864,fourreau,8,habitation,infra_intacte,1
E000272,1,P000353,infra_intacte,49.8717246720763,aerien,8,habitation,infra_intacte,1
E000272,1,P000314,infra_intacte,7.77599179521353,semi-aerien,8,habitation,infra_intacte,1
E000272,1,P000216,infra_intacte,17.6796306930698,fourreau,8,habitation,infra_intacte,1
E000272,1,P000264,infra_intacte,13.6403812707037,aerien,8,habitation,infra_intacte,1
E000272,1,P007174,infra_intacte,10.3819521534707,aerien,8,habitation,infra_intacte,1
E000273,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000273,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000273,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000273,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000273,1,P000290,infra_intacte,8.47672659966467,aerien,2,habitation,infra_intacte,1
E000273,1,P000163,infra_intacte,75.17605370515,fourreau,2,habitation,infra_intacte,1
E000273,1,P000046,infra_intacte,8.30452519736441,aerien,2,habitation,infra_intacte,1
E000273,1,P000279,infra_intacte,50.202138820988,aerien,2,habitation,infra_intacte,1
E000273,1,P000317,infra_intacte,54.690025622208,aerien,2,habitation,infra_intacte,1
E000273,1,P000292,infra_intacte,7.44523988901172,aerien,2,habitation,infra_intacte,1
E000273,1,P000292,infra_intacte,7.44523988901172,aerien,2,habitation,infra_intacte,1
E000273,1,P000317,infra_intacte,54.690025622208,aerien,2,habitation,infra_intacte,1
E000273,1,P000279,infra_intacte,50.202138820988,aerien,2,habitation,infra_intacte,1
E000273,1,P000046,infra_intacte,8.30452519736441,aerien,2,habitation,infra_intacte,1
E000273,1,P000115,infra_intacte,35.3121916534864,fourreau,2,habitation,infra_intacte,1
E000273,1,P000353,infra_intacte,49.8717246720763,aerien,2,habitation,infra_intacte,1
E000273,1,P000314,infra_intacte,7.77599179521353,semi-aerien,2,habitation,infra_intacte,1
E000273,1,P000216,infra_intacte,17.6796306930698,fourreau,2,habitation,infra_intacte,1
E000273,1,P000264,infra_intacte,13.6403812707037,aerien,2,habitation,infra_intacte,1
E000273,1,P007228,infra_intacte,12.6839803241477,aerien,2,habitation,infra_intacte,1
E000274,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000274,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000274,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000274,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000274,1,P000290,infra_intacte,8.47672659966467,aerien,4,habitation,infra_intacte,1
E000274,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000274,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000274,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000274,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000274,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000274,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000274,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000274,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000274,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000274,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000274,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000274,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000274,1,P000398,infra_intacte,25.9964059960901,aerien,4,habitation,infra_intacte,1
E000274,1,P005781,a_remplacer,14.510677085006,aerien,4,habitation,a_remplacer,1
E000274,1,P007539,a_remplacer,6.64993672554073,aerien,4,habitation,a_remplacer,1
E000275,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000275,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000275,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000275,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000275,1,P000395,infra_intacte,61.6365018431784,fourreau,1,habitation,infra_intacte,1
E000275,1,P000381,infra_intacte,55.0605613618661,aerien,1,habitation,infra_intacte,1
E000275,1,P000265,infra_intacte,56.7650579166742,fourreau,1,habitation,infra_intacte,1
E000275,1,P005100,a_remplacer,6.25975675306654,aerien,1,habitation,a_remplacer,1
E000275,1,P000732,a_remplacer,10.7871386086093,aerien,1,habitation,a_remplacer,1
E000275,1,P008001,a_remplacer,9.80181343246892,aerien,1,habitation,a_remplacer,1
E000275,1,P000719,a_remplacer,10.698159350814,aerien,1,habitation,a_remplacer,1
E000275,1,P008003,a_remplacer,16.9947899061457,aerien,1,habitation,a_remplacer,1
E000275,1,P008004,a_remplacer,4.2679056836056,fourreau,1,habitation,a_remplacer,1
E000275,1,P000494,a_remplacer,4.84007013228732,aerien,1,habitation,a_remplacer,1
E000275,1,P008010,a_remplacer,7.57564714734482,fourreau,1,habitation,a_remplacer,1
E000275,1,P008012,a_remplacer,2.80432575486411,aerien,1,habitation,a_remplacer,1
E000275,1,P008013,a_remplacer,8.28759638847956,fourreau,1,habitation,a_remplacer,1
E000275,1,P000476,a_remplacer,4.08484495788828,fourreau,1,habitation,a_remplacer,1
E000275,1,P000717,a_remplacer,5.06471817304192,aerien,1,habitation,a_remplacer,1
E000275,1,P007618,a_remplacer,3.98512786168602,aerien,1,habitation,a_remplacer,1
E000276,3,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,3
E000276,3,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,3
E000276,3,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,3
E000276,3,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,3
E000276,3,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,3
E000276,3,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,3
E000276,3,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,3
E000276,3,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,3
E000276,3,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,3
E000276,3,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,3
E000276,3,P000134,infra_intacte,40.9571235180004,aerien,7,habitation,infra_intacte,3
E000276,3,P000372,infra_intacte,10.0428530406049,fourreau,7,habitation,infra_intacte,3
E000276,3,P000296,infra_intacte,35.8088121033423,aerien,7,habitation,infra_intacte,3
E000276,3,P000084,infra_intacte,46.9894666159789,aerien,7,habitation,infra_intacte,3
E000276,3,P000142,infra_intacte,21.0165634890727,fourreau,7,habitation,infra_intacte,3
E000276,3,P000233,infra_intacte,28.6553685466859,aerien,7,habitation,infra_intacte,3
E000276,3,P000380,infra_intacte,76.3403379530432,aerien,7,habitation,infra_intacte,3
E000276,3,P000252,infra_intacte,49.6114910888746,aerien,7,habitation,infra_intacte,3
E000276,3,P000064,infra_intacte,7.39179981495937,aerien,7,habitation,infra_intacte,3
E000276,3,P000068,infra_intacte,32.8810893657011,fourreau,7,habitation,infra_intacte,3
E000276,3,P007818,infra_intacte,11.5323277502085,fourreau,7,habitation,infra_intacte,3
E000277,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000277,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000277,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000277,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000277,1,P000290,infra_intacte,8.47672659966467,aerien,2,habitation,infra_intacte,1
E000277,1,P000163,infra_intacte,75.17605370515,fourreau,2,habitation,infra_intacte,1
E000277,1,P000046,infra_intacte,8.30452519736441,aerien,2,habitation,infra_intacte,1
E000277,1,P000279,infra_intacte,50.202138820988,aerien,2,habitation,infra_intacte,1
E000277,1,P000317,infra_intacte,54.690025622208,aerien,2,habitation,infra_intacte,1
E000277,1,P000292,infra_intacte,7.44523988901172,aerien,2,habitation,infra_intacte,1
E000277,1,P000134,infra_intacte,40.9571235180004,aerien,2,habitation,infra_intacte,1
E000277,1,P000372,infra_intacte,10.0428530406049,fourreau,2,habitation,infra_intacte,1
E000277,1,P000296,infra_intacte,35.8088121033423,aerien,2,habitation,infra_intacte,1
E000277,1,P000084,infra_intacte,46.9894666159789,aerien,2,habitation,infra_intacte,1
E000277,1,P000142,infra_intacte,21.0165634890727,fourreau,2,habitation,infra_intacte,1
E000277,1,P000233,infra_intacte,28.6553685466859,aerien,2,habitation,infra_intacte,1
E000277,1,P000380,infra_intacte,76.3403379530432,aerien,2,habitation,infra_intacte,1
E000277,1,P000252,infra_intacte,49.6114910888746,aerien,2,habitation,infra_intacte,1
E000277,1,P000064,infra_intacte,7.39179981495937,aerien,2,habitation,infra_intacte,1
E000277,1,P000068,infra_intacte,32.8810893657011,fourreau,2,habitation,infra_intacte,1
E000277,1,P007377,infra_intacte,6.77911078093631,aerien,2,habitation,infra_intacte,1
E000278,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000278,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000278,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000278,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000278,1,P000290,infra_intacte,8.47672659966467,aerien,4,habitation,infra_intacte,1
E000278,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000278,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000278,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000278,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000278,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000278,1,P000134,infra_intacte,40.9571235180004,aerien,4,habitation,infra_intacte,1
E000278,1,P000372,infra_intacte,10.0428530406049,fourreau,4,habitation,infra_intacte,1
E000278,1,P000296,infra_intacte,35.8088121033423,aerien,4,habitation,infra_intacte,1
E000278,1,P000084,infra_intacte,46.9894666159789,aerien,4,habitation,infra_intacte,1
E000278,1,P000142,infra_intacte,21.0165634890727,fourreau,4,habitation,infra_intacte,1
E000278,1,P000233,infra_intacte,28.6553685466859,aerien,4,habitation,infra_intacte,1
E000278,1,P000380,infra_intacte,76.3403379530432,aerien,4,habitation,infra_intacte,1
E000278,1,P000252,infra_intacte,49.6114910888746,aerien,4,habitation,infra_intacte,1
E000278,1,P000064,infra_intacte,7.39179981495937,aerien,4,habitation,infra_intacte,1
E000278,1,P000068,infra_intacte,32.8810893657011,fourreau,4,habitation,infra_intacte,1
E000278,1,P007406,infra_intacte,9.18924541198636,aerien,4,habitation,infra_intacte,1
E000279,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000279,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000279,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000279,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000279,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000279,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000279,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000279,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000279,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000279,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000279,1,P000134,infra_intacte,40.9571235180004,aerien,5,habitation,infra_intacte,1
E000279,1,P000372,infra_intacte,10.0428530406049,fourreau,5,habitation,infra_intacte,1
E000279,1,P000296,infra_intacte,35.8088121033423,aerien,5,habitation,infra_intacte,1
E000279,1,P000084,infra_intacte,46.9894666159789,aerien,5,habitation,infra_intacte,1
E000279,1,P000142,infra_intacte,21.0165634890727,fourreau,5,habitation,infra_intacte,1
E000279,1,P000233,infra_intacte,28.6553685466859,aerien,5,habitation,infra_intacte,1
E000279,1,P000380,infra_intacte,76.3403379530432,aerien,5,habitation,infra_intacte,1
E000279,1,P000252,infra_intacte,49.6114910888746,aerien,5,habitation,infra_intacte,1
E000279,1,P000064,infra_intacte,7.39179981495937,aerien,5,habitation,infra_intacte,1
E000279,1,P000068,infra_intacte,32.8810893657011,fourreau,5,habitation,infra_intacte,1
E000279,1,P007329,infra_intacte,16.6527891664366,semi-aerien,5,habitation,infra_intacte,1
E000280,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000280,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000280,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000280,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000280,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000280,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000280,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000280,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000280,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000280,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000280,1,P000134,infra_intacte,40.9571235180004,aerien,1,habitation,infra_intacte,1
E000280,1,P000372,infra_intacte,10.0428530406049,fourreau,1,habitation,infra_intacte,1
E000280,1,P000296,infra_intacte,35.8088121033423,aerien,1,habitation,infra_intacte,1
E000280,1,P000084,infra_intacte,46.9894666159789,aerien,1,habitation,infra_intacte,1
E000280,1,P000142,infra_intacte,21.0165634890727,fourreau,1,habitation,infra_intacte,1
E000280,1,P000233,infra_intacte,28.6553685466859,aerien,1,habitation,infra_intacte,1
E000280,1,P000380,infra_intacte,76.3403379530432,aerien,1,habitation,infra_intacte,1
E000280,1,P000252,infra_intacte,49.6114910888746,aerien,1,habitation,infra_intacte,1
E000280,1,P000064,infra_intacte,7.39179981495937,aerien,1,habitation,infra_intacte,1
E000280,1,P000333,infra_intacte,29.0993881656728,aerien,1,habitation,infra_intacte,1
E000280,1,P007379,infra_intacte,10.6071010859322,aerien,1,habitation,infra_intacte,1
E000281,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000281,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000281,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000281,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000281,1,P000290,infra_intacte,8.47672659966467,aerien,4,habitation,infra_intacte,1
E000281,1,P000163,infra_intacte,75.17605370515,fourreau,4,habitation,infra_intacte,1
E000281,1,P000046,infra_intacte,8.30452519736441,aerien,4,habitation,infra_intacte,1
E000281,1,P000279,infra_intacte,50.202138820988,aerien,4,habitation,infra_intacte,1
E000281,1,P000317,infra_intacte,54.690025622208,aerien,4,habitation,infra_intacte,1
E000281,1,P000292,infra_intacte,7.44523988901172,aerien,4,habitation,infra_intacte,1
E000281,1,P000134,infra_intacte,40.9571235180004,aerien,4,habitation,infra_intacte,1
E000281,1,P000372,infra_intacte,10.0428530406049,fourreau,4,habitation,infra_intacte,1
E000281,1,P000296,infra_intacte,35.8088121033423,aerien,4,habitation,infra_intacte,1
E000281,1,P000084,infra_intacte,46.9894666159789,aerien,4,habitation,infra_intacte,1
E000281,1,P000142,infra_intacte,21.0165634890727,fourreau,4,habitation,infra_intacte,1
E000281,1,P000233,infra_intacte,28.6553685466859,aerien,4,habitation,infra_intacte,1
E000281,1,P000380,infra_intacte,76.3403379530432,aerien,4,habitation,infra_intacte,1
E000281,1,P000252,infra_intacte,49.6114910888746,aerien,4,habitation,infra_intacte,1
E000281,1,P000335,infra_intacte,27.8897801778507,aerien,4,habitation,infra_intacte,1
E000281,1,P000211,infra_intacte,7.71218269306795,fourreau,4,habitation,infra_intacte,1
E000281,1,P007326,infra_intacte,9.42082760295436,aerien,4,habitation,infra_intacte,1
E000282,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000282,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000282,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000282,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000282,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000282,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000282,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000282,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000282,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000282,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000282,1,P000134,infra_intacte,40.9571235180004,aerien,7,habitation,infra_intacte,1
E000282,1,P000372,infra_intacte,10.0428530406049,fourreau,7,habitation,infra_intacte,1
E000282,1,P000296,infra_intacte,35.8088121033423,aerien,7,habitation,infra_intacte,1
E000282,1,P000084,infra_intacte,46.9894666159789,aerien,7,habitation,infra_intacte,1
E000282,1,P000142,infra_intacte,21.0165634890727,fourreau,7,habitation,infra_intacte,1
E000282,1,P000233,infra_intacte,28.6553685466859,aerien,7,habitation,infra_intacte,1
E000282,1,P000380,infra_intacte,76.3403379530432,aerien,7,habitation,infra_intacte,1
E000282,1,P000252,infra_intacte,49.6114910888746,aerien,7,habitation,infra_intacte,1
E000282,1,P000335,infra_intacte,27.8897801778507,aerien,7,habitation,infra_intacte,1
E000282,1,P000211,infra_intacte,7.71218269306795,fourreau,7,habitation,infra_intacte,1
E000282,1,P007398,infra_intacte,11.7602990187968,aerien,7,habitation,infra_intacte,1
E000283,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000283,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000283,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000283,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000283,1,P000290,infra_intacte,8.47672659966467,aerien,6,habitation,infra_intacte,1
E000283,1,P000163,infra_intacte,75.17605370515,fourreau,6,habitation,infra_intacte,1
E000283,1,P000046,infra_intacte,8.30452519736441,aerien,6,habitation,infra_intacte,1
E000283,1,P000279,infra_intacte,50.202138820988,aerien,6,habitation,infra_intacte,1
E000283,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000283,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000283,1,P000134,infra_intacte,40.9571235180004,aerien,6,habitation,infra_intacte,1
E000283,1,P000372,infra_intacte,10.0428530406049,fourreau,6,habitation,infra_intacte,1
E000283,1,P000296,infra_intacte,35.8088121033423,aerien,6,habitation,infra_intacte,1
E000283,1,P000084,infra_intacte,46.9894666159789,aerien,6,habitation,infra_intacte,1
E000283,1,P000142,infra_intacte,21.0165634890727,fourreau,6,habitation,infra_intacte,1
E000283,1,P000233,infra_intacte,28.6553685466859,aerien,6,habitation,infra_intacte,1
E000283,1,P000380,infra_intacte,76.3403379530432,aerien,6,habitation,infra_intacte,1
E000283,1,P000252,infra_intacte,49.6114910888746,aerien,6,habitation,infra_intacte,1
E000283,1,P000335,infra_intacte,27.8897801778507,aerien,6,habitation,infra_intacte,1
E000283,1,P000211,infra_intacte,7.71218269306795,fourreau,6,habitation,infra_intacte,1
E000283,1,P007130,infra_intacte,16.4124682228638,aerien,6,habitation,infra_intacte,1
E000284,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000284,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000284,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000284,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000284,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000284,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000284,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000284,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000284,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000284,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000284,1,P000134,infra_intacte,40.9571235180004,aerien,5,habitation,infra_intacte,1
E000284,1,P000372,infra_intacte,10.0428530406049,fourreau,5,habitation,infra_intacte,1
E000284,1,P000296,infra_intacte,35.8088121033423,aerien,5,habitation,infra_intacte,1
E000284,1,P000084,infra_intacte,46.9894666159789,aerien,5,habitation,infra_intacte,1
E000284,1,P000142,infra_intacte,21.0165634890727,fourreau,5,habitation,infra_intacte,1
E000284,1,P000233,infra_intacte,28.6553685466859,aerien,5,habitation,infra_intacte,1
E000284,1,P000380,infra_intacte,76.3403379530432,aerien,5,habitation,infra_intacte,1
E000284,1,P000252,infra_intacte,49.6114910888746,aerien,5,habitation,infra_intacte,1
E000284,1,P000335,infra_intacte,27.8897801778507,aerien,5,habitation,infra_intacte,1
E000284,1,P000121,infra_intacte,55.8645280011713,fourreau,5,habitation,infra_intacte,1
E000284,1,P007317,infra_intacte,4.89604652948094,aerien,5,habitation,infra_intacte,1
E000285,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000285,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000285,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000285,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000285,1,P000290,infra_intacte,8.47672659966467,aerien,1,habitation,infra_intacte,1
E000285,1,P000163,infra_intacte,75.17605370515,fourreau,1,habitation,infra_intacte,1
E000285,1,P000046,infra_intacte,8.30452519736441,aerien,1,habitation,infra_intacte,1
E000285,1,P000279,infra_intacte,50.202138820988,aerien,1,habitation,infra_intacte,1
E000285,1,P000317,infra_intacte,54.690025622208,aerien,1,habitation,infra_intacte,1
E000285,1,P000292,infra_intacte,7.44523988901172,aerien,1,habitation,infra_intacte,1
E000285,1,P000134,infra_intacte,40.9571235180004,aerien,1,habitation,infra_intacte,1
E000285,1,P000372,infra_intacte,10.0428530406049,fourreau,1,habitation,infra_intacte,1
E000285,1,P000296,infra_intacte,35.8088121033423,aerien,1,habitation,infra_intacte,1
E000285,1,P000084,infra_intacte,46.9894666159789,aerien,1,habitation,infra_intacte,1
E000285,1,P000142,infra_intacte,21.0165634890727,fourreau,1,habitation,infra_intacte,1
E000285,1,P000233,infra_intacte,28.6553685466859,aerien,1,habitation,infra_intacte,1
E000285,1,P000380,infra_intacte,76.3403379530432,aerien,1,habitation,infra_intacte,1
E000285,1,P000252,infra_intacte,49.6114910888746,aerien,1,habitation,infra_intacte,1
E000285,1,P000335,infra_intacte,27.8897801778507,aerien,1,habitation,infra_intacte,1
E000285,1,P000121,infra_intacte,55.8645280011713,fourreau,1,habitation,infra_intacte,1
E000285,1,P007188,infra_intacte,15.5693733247622,aerien,1,habitation,infra_intacte,1
E000286,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000286,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000286,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
