id_batiment,nb_maisons,infra_id,infra_type,longueur,type_batiment,nb_maisons_bat,id_infra,type_infra,unit_cost_eur_m,unit_time_h_m,a_reparer,man_hours,material_cost,labor_cost,cost_total,time_total_h,is_hospital,hospital_time_goal_h,hosp_time_needed_h,hospital_risk
E000028,1,P007111,infra_intacte,12.3144613356693,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P007982,infra_intacte,49.956115228201,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P000181,infra_intacte,6.18934271279126,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P000394,infra_intacte,37.5183055134459,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P000395,infra_intacte,61.6365018431784,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P000381,infra_intacte,55.0605613618661,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000028,1,P007338,infra_intacte,17.7187304348002,habitation,6,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P007111,infra_intacte,12.3144613356693,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P007982,infra_intacte,49.956115228201,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P000181,infra_intacte,6.18934271279126,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P000394,infra_intacte,37.5183055134459,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P000395,infra_intacte,61.6365018431784,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P000334,infra_intacte,9.01673275932094,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000029,1,P007328,infra_intacte,13.580887613469,habitation,5,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P007111,infra_intacte,12.3144613356693,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P007982,infra_intacte,49.956115228201,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P000181,infra_intacte,6.18934271279126,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P000394,infra_intacte,37.5183055134459,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P000395,infra_intacte,61.6365018431784,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P000334,infra_intacte,9.01673275932094,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000030,1,P007244,infra_intacte,13.8202543784816,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000031,1,P007111,infra_intacte,12.3144613356693,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000031,1,P007982,infra_intacte,49.956115228201,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000031,1,P000181,infra_intacte,6.18934271279126,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
E000031,1,P000394,infra_intacte,37.5183055134459,habitation,3,,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0
