id_batiment,is_hospital,infra_id,type_infra,longueur,man_hours,time_total_h,material_cost,labor_cost,cost_total,plan_order,phase,cost_cum,time_cum_h,pct_cum_all
E000360,0,P007528,a_remplacer,10.759672538483,21.519345076966,5.3798362692415,5379.8362692415,806.975440386225,6186.811709627726,325,1.0,1467928.9626367406,1459.2080523953541,0.36926229630149876
E000360,0,P006950,a_remplacer,4.98657320364,24.9328660182,6.23321650455,4487.9158832759995,934.9824756825,5422.8983589585,325,1.0,1473351.8609956992,1465.4412688999041,0.37062644398957334
E000360,0,P004282,a_remplacer,6.15148232447661,12.30296464895322,3.075741162238305,3075.7411622383047,461.3611743357457,3537.1023365740502,325,1.0,1476888.9633322733,1468.5170100621424,0.37151621356582765
E000375,0,P008033,a_remplacer,30.5368269197176,152.684134598588,38.171033649647,27483.14422774584,5725.6550474470505,33208.79927519289,326,1.0,1510097.7626074662,1506.6880437117893,0.379869994838558
E000375,0,P004261,a_remplacer,8.0897383575819,32.3589534303276,8.0897383575819,6067.303768186425,1213.460753637285,7280.76452182371,326,1.0,1517378.52712929,1514.7777820693711,0.38170149479161425
E000375,0,P004271,a_remplacer,6.61138266761108,33.0569133380554,8.26422833451385,5950.244400849972,1239.6342501770775,7189.87865102705,326,1.0,1524568.405780317,1523.042010403885,0.3835101321088033
E000375,0,P004257,a_remplacer,6.11375464797472,24.45501859189888,6.11375464797472,4585.31598598104,917.0631971962081,5502.379183177249,326,1.0,1530070.7849634942,1529.1557650518596,0.38489427345625105
E000375,0,P006950,a_remplacer,4.98657320364,24.9328660182,6.23321650455,4487.9158832759995,934.9824756825,5422.8983589585,326,1.0,1535493.6833224527,1535.3889815564096,0.3862584211443256
E000375,0,P007768,a_remplacer,9.32956330061528,18.65912660123056,4.66478165030764,4664.78165030764,699.717247546146,5364.498897853786,326,1.0,1540858.1822203065,1540.0537632067171,0.38760787825836074
E000375,0,P004269,a_remplacer,8.03245737103393,16.06491474206786,4.016228685516965,4016.228685516965,602.4343028275447,4618.662988344509,326,1.0,1545476.845208651,1544.0699918922342,0.3887697179279421
E000361,0,P008033,a_remplacer,30.5368269197176,152.684134598588,38.171033649647,27483.14422774584,5725.6550474470505,33208.79927519289,327,1.0,1578685.6444838438,1582.241025541881,0.39712349920067247
E000361,0,P004271,a_remplacer,6.61138266761108,33.0569133380554,8.26422833451385,5950.244400849972,1239.6342501770775,7189.87865102705,327,2.0,1585875.523134871,1590.5052538763948,0.39893213651786147
E000361,0,P007529,a_remplacer,12.4769836838268,24.9539673676536,6.2384918419134,6238.4918419134,935.77377628701,7174.26561820041,327,2.0,1593049.7887530713,1596.7437457183082,0.40073684632595397
E000361,0,P006950,a_remplacer,4.98657320364,24.9328660182,6.23321650455,4487.9158832759995,934.9824756825,5422.8983589585,327,2.0,1598472.6871120299,1602.9769622228582,0.4021009940140286
E000301,0,P005726,a_remplacer,13.6049409361135,27.209881872227,6.80247046805675,6802.47046805675,1020.3705702085125,7822.841038265263,328,2.0,1606295.5281502951,1609.779432690915,0.40406885507469104
E000301,0,P007597,a_remplacer,6.31480197224767,31.574009861238352,7.893502465309588,5683.321775022903,1184.025369796438,6867.347144819341,328,2.0,1613162.8752951145,1617.6729351562246,0.40579635854436885
E000301,0,P003202,a_remplacer,3.57039201834049,14.28156807336196,3.57039201834049,2677.7940137553674,535.5588027510735,3213.352816506441,328,2.0,1616376.228111621,1621.2433271745651,0.40660468787777115
E000301,0,P007994,a_remplacer,5.03354509521443,10.06709019042886,2.516772547607215,2516.772547607215,377.5158821410823,2894.2884297482974,328,2.0,1619270.5165413693,1623.7600997221723,0.40733275552881604
E000315,0,P007995,a_remplacer,20.6914541519515,41.382908303903,10.34572707597575,10345.72707597575,1551.8590613963624,11897.586137372113,329,2.0,1631168.1026787413,1634.105826798148,0.41032563194814864
E000315,0,P005726,a_remplacer,13.6049409361135,27.209881872227,6.80247046805675,6802.47046805675,1020.3705702085125,7822.841038265263,329,2.0,1638990.9437170066,1640.9082972662047,0.4122934930088111
E000315,0,P007994,a_remplacer,5.03354509521443,10.06709019042886,2.516772547607215,2516.772547607215,377.5158821410823,2894.2884297482974,329,2.0,1641885.2321467549,1643.425069813812,0.41302156065985596
E000315,0,P007770,a_remplacer,3.21575403753504,6.43150807507008,1.60787701876752,1607.87701876752,241.181552815128,1849.058571582648,329,2.0,1643734.2907183375,1645.0329468325795,0.41348669734665594
E000315,0,P003330,a_remplacer,1.95148972393884,3.90297944787768,0.97574486196942,975.74486196942,146.361729295413,1122.106591264833,329,2.0,1644856.3973096022,1646.0086916945488,0.4137689669026985
E000316,0,P007995,a_remplacer,20.6914541519515,41.382908303903,10.34572707597575,10345.72707597575,1551.8590613963624,11897.586137372113,330,2.0,1656753.9834469743,1656.3544187705245,0.4167618433220311
E000316,0,P005726,a_remplacer,13.6049409361135,27.209881872227,6.80247046805675,6802.47046805675,1020.3705702085125,7822.841038265263,330,2.0,1664576.8244852396,1663.1568892385812,0.4187297043826935
E000316,0,P007996,a_remplacer,9.96720012610787,19.93440025221574,4.983600063053935,4983.600063053936,747.5400094580904,5731.140072512026,330,2.0,1670307.9645577515,1668.1404893016352,0.42017139127454417
E000316,0,P007994,a_remplacer,5.03354509521443,10.06709019042886,2.516772547607215,2516.772547607215,377.5158821410823,2894.2884297482974,330,2.0,1673202.2529874998,1670.6572618492423,0.42089945892558905
E000316,0,P007662,a_remplacer,1.45309505359909,2.90619010719818,0.726547526799545,726.547526799545,108.98212901993176,835.5296558194768,330,2.0,1674037.7826433193,1671.3838093760419,0.42110963912312516
E000293,0,P007713,a_remplacer,14.7479475229988,29.4958950459976,7.3739737614994,7373.9737614994,1106.09606422491,8480.06982572431,331,2.0,1682517.8524690436,1678.7577831375413,0.4232428282190194
E000293,0,P006709,a_remplacer,13.4212136147779,26.8424272295558,6.71060680738895,6710.60680738895,1006.5910211083425,7717.197828497293,331,2.0,1690235.0502975408,1685.4683899449303,0.42518411438728543
E000293,0,P008025,a_remplacer,10.7673305164675,21.534661032935,5.38366525823375,5383.665258233749,807.5497887350624,6191.215046968811,331,2.0,1696426.2653445096,1690.8520552031641,0.4267415346326313
E000293,0,P003849,a_remplacer,4.45174541295179,22.25872706475895,5.564681766189738,4006.570871656611,834.7022649284606,4841.273136585071,331,2.0,1701267.5384810946,1696.416736969354,0.4279593726077245
E000303,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,332,2.0,1711039.5426771285,1704.9141319224268,0.4304175519888396
E000303,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,332,2.0,1720052.3037496,1715.2736274080262,0.43268474129727835
E000303,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,332,2.0,1728799.4858702833,1725.3278597306507,0.4348851233581712
E000303,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,332,2.0,1737038.0021430207,1734.7974186648319,0.4369575488735884
E000303,0,P008020,a_remplacer,11.7528304195152,23.5056608390304,5.8764152097576,5876.415209757601,881.46228146364,6757.877491221241,332,2.0,1743795.879634242,1740.6738338745895,0.4386575148965015
E000303,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,332,2.0,1749998.4843341925,1746.0674031788942,0.4402178002460324
E000303,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,332,2.0,1756149.9259609105,1751.4164828543012,0.44176521535838664
E000303,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,332,2.0,1761785.9686845802,1756.3173895705356,0.44318298020339475
E000303,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,332,2.0,1766427.3161155013,1761.6522716750426,0.4443505262181532
E000303,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,332,2.0,1770869.585007205,1766.758327872403,0.44546799338004683
E000303,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,332,2.0,1774468.9451402181,1769.8882062489363,0.4463734241071204
E000303,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,332,2.0,1777251.9854662833,1772.3082413150798,0.4470735069365078
E000303,0,P007567,a_remplacer,4.70550586894857,9.41101173789714,2.352752934474285,2352.7529344742848,352.91294017114274,2705.6658746454277,332,2.0,1779957.6513409286,1774.660994249554,0.4477541259714382
E000303,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,332,2.0,1781570.1386499754,1776.0631571269862,0.4481597523890995
E000379,0,P008033,a_remplacer,30.5368269197176,152.684134598588,38.171033649647,27483.14422774584,5725.6550474470505,33208.79927519289,333,2.0,1814778.9379251683,1814.234190776633,0.45651353366182984
E000379,0,P007766,a_remplacer,10.9647553869973,43.8590215479892,10.9647553869973,8223.566540247975,1644.713308049595,9868.27984829757,333,2.0,1824647.217773466,1825.1989461636304,0.4589959314958386
E000379,0,P004261,a_remplacer,8.0897383575819,32.3589534303276,8.0897383575819,6067.303768186425,1213.460753637285,7280.76452182371,333,2.0,1831927.9822952896,1833.2886845212122,0.4608274314488949
E000379,0,P004271,a_remplacer,6.61138266761108,33.0569133380554,8.26422833451385,5950.244400849972,1239.6342501770775,7189.87865102705,333,2.0,1839117.8609463167,1841.552912855726,0.46263606876608393
E000379,0,P004257,a_remplacer,6.11375464797472,24.45501859189888,6.11375464797472,4585.31598598104,917.0631971962081,5502.379183177249,333,2.0,1844620.2401294939,1847.6666675037006,0.4640202101135316
E000379,0,P006950,a_remplacer,4.98657320364,24.9328660182,6.23321650455,4487.9158832759995,934.9824756825,5422.8983589585,333,2.0,1850043.1384884524,1853.8998840082506,0.46538435780160625
E000379,0,P004269,a_remplacer,8.03245737103393,16.06491474206786,4.016228685516965,4016.228685516965,602.4343028275447,4618.662988344509,333,2.0,1854661.8014767969,1857.9161126937677,0.46654619747118764
E000379,0,P004251,a_remplacer,5.83511135139461,11.67022270278922,2.917555675697305,2917.555675697305,437.63335135459573,3355.1890270519007,333,2.0,1858016.9905038488,1860.833668369465,0.46739020616383536
E000373,0,P004209,a_remplacer,9.97549376892212,49.877468844610604,12.469367211152651,8977.944392029909,1870.4050816728977,10848.349473702807,334,2.0,1868865.3399775515,1873.3030355806177,0.47011914369399016
E000373,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,334,2.0,1875178.226094411,1878.7925017691912,0.47170717069198204
E000373,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,334,2.0,1881227.7865952328,1884.0529891612102,0.4732289572763517
E000373,0,P007514,a_remplacer,10.3279655802057,20.6559311604114,5.16398279010285,5163.982790102849,774.5974185154274,5938.580208618277,334,2.0,1887166.366803851,1889.216971951313,0.47472282640791114
E000373,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,334,2.0,1892238.7219686287,1893.627715572859,0.47599879381742266
E000377,0,P007703,a_remplacer,10.1403162890544,40.5612651562176,10.1403162890544,7605.237216790801,1521.04744335816,9126.28466014896,335,2.0,1901365.0066287776,1903.7680318619134,0.4782945403529052
E000377,0,P004196,a_remplacer,7.74281322100572,38.7140661050286,9.67851652625715,6968.531898905148,1451.7774789385726,8420.309377843721,335,2.0,1909785.3160066213,1913.4465483881706,0.4804126965141179
E000377,0,P008035,a_remplacer,11.7197592250876,23.4395184501752,5.8598796125438,5859.8796125438,878.98194188157,6738.86155442537,335,2.0,1916524.1775610468,1919.3064280007145,0.4821078790163933
E000377,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,335,2.0,1922837.0636779063,1924.795894189288,0.48369590601438517
E000377,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,335,2.0,1928886.624178728,1930.056381581307,0.48521769259875486
E000377,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,335,2.0,1933958.9793435058,1934.467125202853,0.48649366000826644
E000378,0,P004234,a_remplacer,13.4849030344439,26.9698060688878,6.74245151722195,6742.45151722195,1011.3677275832924,7753.819244805242,336,2.0,1941712.798588311,1941.209576720075,0.4884441584126991
E000378,0,P008035,a_remplacer,11.7197592250876,23.4395184501752,5.8598796125438,5859.8796125438,878.98194188157,6738.86155442537,336,2.0,1948451.6601427365,1947.0694563326188,0.4901393409149745
E000378,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,336,2.0,1954764.546259596,1952.5589225211922,0.4917273679129664
E000378,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,336,2.0,1960814.1067604178,1957.8194099132113,0.4932491544973361
E000378,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,336,2.0,1965886.4619251955,1962.2301535347572,0.49452512190684766
E000378,0,P007497,a_remplacer,7.52768320033647,15.05536640067294,3.763841600168235,3763.841600168235,564.5762400252353,4328.4178401934705,336,2.0,1970214.879765389,1965.9939951349254,0.4956139494671073
E000380,0,P007463,a_remplacer,9.79128091421177,48.95640457105885,12.239101142764712,8812.152822790593,1835.8651714147068,10648.0179942053,337,2.0,1980862.8977595943,1978.23309627769,0.4982924929632021
E000380,0,P004196,a_remplacer,7.74281322100572,38.7140661050286,9.67851652625715,6968.531898905148,1451.7774789385726,8420.309377843721,337,2.0,1989283.207137438,1987.9116128039473,0.5004106491244149
E000380,0,P008035,a_remplacer,11.7197592250876,23.4395184501752,5.8598796125438,5859.8796125438,878.98194188157,6738.86155442537,337,2.0,1996022.0686918634,1993.7714924164911,0.5021058316266902
E000380,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,337,2.0,2002334.954808723,1999.2609586050646,0.5036938586246821
E000380,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,337,2.0,2008384.5153095447,2004.5214459970837,0.5052156452090518
E000380,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,337,2.0,2013456.8704743225,2008.9321896186295,0.5064916126185633
E000380,0,P004185,a_remplacer,5.82173712682777,11.64347425365554,2.910868563413885,2910.868563413885,436.63028451208277,3347.4988479259678,337,2.0,2016804.3693222485,2011.8430581820435,0.5073336868216852
E000381,0,P004234,a_remplacer,13.4849030344439,26.9698060688878,6.74245151722195,6742.45151722195,1011.3677275832924,7753.819244805242,338,2.0,2024558.1885670538,2018.5855096992655,0.509284185226118
E000381,0,P008035,a_remplacer,11.7197592250876,23.4395184501752,5.8598796125438,5859.8796125438,878.98194188157,6738.86155442537,338,2.0,2031297.0501214792,2024.4453893118093,0.5109793677283933
E000381,0,P008036,a_remplacer,7.44176035956022,29.76704143824088,7.44176035956022,5581.3202696701655,1116.264053934033,6697.584323604198,338,2.0,2037994.6344450833,2031.8871496713696,0.5126641668092456
E000381,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,338,2.0,2044307.5205619428,2037.376615859943,0.5142521938072375
E000381,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,338,2.0,2050357.0810627646,2042.6371032519621,0.5157739803916073
E000381,0,P007459,a_remplacer,9.86535817150771,19.73071634301542,4.932679085753855,4932.679085753855,739.9018628630782,5672.580948616934,338,2.0,2056029.6620113815,2047.5697823377159,0.5172009365457252
E000381,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,338,2.0,2061102.0171761592,2051.9805259592617,0.5184769039552367
E000322,0,P006712,a_remplacer,12.5562775429942,62.781387714971004,15.695346928742751,11300.64978869478,2354.3020393114125,13654.951828006193,339,2.0,2074756.9690041654,2067.6758728880045,0.5219118514194784
E000322,0,P003802,a_remplacer,12.5012019609488,25.0024039218976,6.2506009804744,6250.6009804744,937.59014707116,7188.1911275455595,339,2.0,2081945.160131711,2073.9264738684788,0.5237200642346569
E000322,0,P007602,a_remplacer,11.2388526888587,22.4777053777174,5.61942634442935,5619.42634442935,842.9139516644025,6462.340296093753,339,2.0,2088407.500427805,2079.5459002129082,0.5253456869166503
E000346,0,P006712,a_remplacer,12.5562775429942,62.781387714971004,15.695346928742751,11300.64978869478,2354.3020393114125,13654.951828006193,340,2.0,2102062.452255811,2095.241247141651,0.528780634380892
E000346,0,P007699,a_remplacer,11.7815303649109,47.1261214596436,11.7815303649109,8836.147773683175,1767.229554736635,10603.37732841981,340,2.0,2112665.8295842307,2107.022777506562,0.5314479483725789
E000346,0,P003802,a_remplacer,12.5012019609488,25.0024039218976,6.2506009804744,6250.6009804744,937.59014707116,7188.1911275455595,340,2.0,2119854.0207117763,2113.273378487036,0.5332561611877574
E000346,0,P003870,a_remplacer,6.48414270909882,12.96828541819764,3.24207135454941,3242.07135454941,486.3107031824115,3728.3820577318215,340,2.0,2123582.4027695083,2116.5154498415855,0.5341940477988741
E000359,0,P006712,a_remplacer,12.5562775429942,62.781387714971004,15.695346928742751,11300.64978869478,2354.3020393114125,13654.951828006193,341,2.0,2137237.3545975145,2132.210796770328,0.5376289952631158
E000359,0,P003802,a_remplacer,12.5012019609488,25.0024039218976,6.2506009804744,6250.6009804744,937.59014707116,7188.1911275455595,341,2.0,2144425.54572506,2138.4613977508025,0.5394372080782944
E000359,0,P007637,a_remplacer,11.4459140938685,22.891828187737,5.72295704693425,5722.957046934251,858.4435570401375,6581.400603974388,341,2.0,2151006.9463290344,2144.184354797737,0.5410927807672741
E000359,0,P003870,a_remplacer,6.48414270909882,12.96828541819764,3.24207135454941,3242.07135454941,486.3107031824115,3728.3820577318215,341,2.0,2154735.3283867664,2147.4264261522862,0.5420306673783907
E000359,0,P003881,a_remplacer,5.48429532793334,10.96859065586668,2.74214766396667,2742.1476639666703,411.32214959500055,3153.469813561671,341,2.0,2157888.798200328,2150.168573816253,0.5428239329479871
E000376,0,P004209,a_remplacer,9.97549376892212,49.877468844610604,12.469367211152651,8977.944392029909,1870.4050816728977,10848.349473702807,342,2.0,2168737.1476740306,2162.6379410274053,0.545552870478142
E000376,0,P007506,a_remplacer,14.6582864643116,29.3165729286232,7.3291432321558,7329.1432321557995,1099.3714848233699,8428.514716979169,342,2.0,2177165.6623910097,2169.967084259561,0.5476730907190536
E000376,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,342,2.0,2183478.5485078692,2175.4565504481347,0.5492611177170454
E000376,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,342,2.0,2189528.109008691,2180.717037840154,0.5507829043014151
E000376,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,342,2.0,2194600.4641734688,2185.1277814616997,0.5520588717109267
E000376,0,P004211,a_remplacer,2.87454919232451,14.37274596162255,3.5931864904056376,2587.094273092059,538.9779735608456,3126.072246652905,342,2.0,2197726.536420122,2188.720967952105,0.5528452453336189
E000267,0,P006457,a_remplacer,9.77631599620947,48.88157998104735,12.220394995261838,8798.684396588524,1833.0592492892756,10631.7436458778,343,2.0,2208358.2800659994,2200.941362947367,0.5555196949645559
E000267,0,P007777,a_remplacer,8.95144561872574,44.757228093628704,11.189307023407176,8056.301056853166,1678.3960535110764,9734.697110364243,343,2.0,2218092.9771763636,2212.1306699707743,0.5579684896271504
E000267,0,P003569,a_remplacer,8.31138115880164,16.62276231760328,4.15569057940082,4155.69057940082,623.353586910123,4779.044166310943,343,2.0,2222872.0213426747,2216.2863605501752,0.5591706737027398
E000268,0,P006457,a_remplacer,9.77631599620947,48.88157998104735,12.220394995261838,8798.684396588524,1833.0592492892756,10631.7436458778,344,2.0,2233503.7649885523,2228.506755545437,0.5618451233336768
E000268,0,P007696,a_remplacer,14.6793721892947,29.3587443785894,7.33968609464735,7339.68609464735,1100.9529141971025,8440.639008844453,344,2.0,2241944.4039973966,2235.8464416400843,0.5639683934795695
E000268,0,P003569,a_remplacer,8.31138115880164,16.62276231760328,4.15569057940082,4155.69057940082,623.353586910123,4779.044166310943,344,2.0,2246723.4481637077,2240.0021322194852,0.5651705775551589
E000198,0,P008014,a_remplacer,13.8302331906613,55.3209327626452,13.8302331906613,10372.674892995974,2074.534978599195,12447.209871595169,345,2.0,2259170.658035303,2253.8323654101464,0.5683017136092333
E000198,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,345,2.0,2268942.662231337,2262.329760363219,0.5707598929903485
E000198,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,345,2.0,2277181.1785040745,2271.7993192974,0.5728323185057657
E000198,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,345,2.0,2283383.7832040247,2277.1928886017045,0.5743926038552964
E000198,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,345,2.0,2289535.224830743,2282.5419682771117,0.5759400189676508
E000198,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,345,2.0,2295171.2675544126,2287.4428749933463,0.5773577838126589
E000198,0,P007695,a_remplacer,4.38499382431335,21.924969121566747,5.481242280391687,3946.4944418820146,822.186342058753,4768.6807839407675,345,2.0,2299939.9483383535,2292.924117273738,0.5785573609457675
E000198,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,345,2.0,2304581.2957692747,2298.258999378245,0.5797249069605259
E000198,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,345,2.0,2308180.655902288,2301.388877754778,0.5806303376875995
E000198,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,345,2.0,2310963.6962283533,2303.8089128209217,0.581330420516987
E000145,0,P008002,a_remplacer,12.5346743139761,62.673371569880494,15.668342892470124,11281.20688257849,2350.2514338705187,13631.458316449009,346,2.0,2324595.1545448024,2319.477255713392,0.5847594581121228
E000145,0,P005117,a_remplacer,13.2627025810985,26.525405162197,6.63135129054925,6631.35129054925,994.7026935823875,7626.053984131638,346,2.0,2332221.208528934,2326.1086070039414,0.5866778167504328
E000145,0,P007638,a_remplacer,5.10207355361142,25.510367768057097,6.377591942014274,4591.866198250278,956.6387913021412,5548.504989552419,346,2.0,2337769.7135184864,2332.4861989459555,0.5880735611942254
E000145,0,P008007,a_remplacer,6.84639309859005,13.6927861971801,3.423196549295025,3423.196549295025,513.4794823942538,3936.6760316892787,346,2.0,2341706.3895501755,2335.9093954952505,0.5890638448307343
E000160,0,P000723,a_remplacer,13.1599422339419,26.3198844678838,6.57997111697095,6579.97111697095,986.9956675456425,7566.966784516592,347,2.0,2349273.3563346923,2342.4893666122216,0.5909673398921498
E000160,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,347,2.0,2355475.9610346425,2347.882935916526,0.5925276252416807
E000160,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,347,2.0,2361627.402661361,2353.2320155919333,0.5940750403540349
E000160,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,347,2.0,2367263.4453850305,2358.132922308168,0.595492805199043
E000160,0,P000600,a_remplacer,9.68226549663264,19.36453099326528,4.84113274831632,4841.13274831632,726.169912247448,5567.302660563769,347,2.0,2372830.7480455944,2362.9740550564843,0.5968932782580068
E000160,0,P008005,a_remplacer,8.40245186934037,16.80490373868074,4.201225934670185,4201.225934670185,630.1838902005277,4831.409824870712,347,2.0,2377662.157870465,2367.1752809911545,0.5981086350850161
E000160,0,P007641,a_remplacer,6.69156313094176,13.38312626188352,3.34578156547088,3345.78156547088,501.867234820632,3847.648800291512,347,3.0,2381509.8066707565,2370.5210625566256,0.5990765236324328
E000160,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,347,3.0,2385109.16680377,2373.650940933159,0.5999819543595063
E000112,0,P005664,a_remplacer,12.9108403618454,25.8216807236908,6.4554201809227,6455.4201809227,968.313027138405,7423.733208061105,348,3.0,2392532.900011831,2380.1063611140817,0.601849418549745
E000112,0,P007448,a_remplacer,7.9742290455672,15.9484580911344,3.9871145227836,3987.1145227836,598.06717841754,4585.18170120114,348,3.0,2397118.081713032,2384.093475636865,0.6030028358928458
E000098,0,P005531,a_remplacer,14.8493095953268,29.6986191906536,7.4246547976634,7424.654797663399,1113.6982196495098,8538.35301731291,349,3.0,2405656.434730345,2391.5181304345288,0.6051506863148052
E000098,0,P007639,a_remplacer,6.13280316452202,30.6640158226101,7.666003955652525,5519.522848069818,1149.9005933478788,6669.423441417697,349,3.0,2412325.8581717624,2399.1841343901815,0.6068284014343169
E000374,0,P007534,a_remplacer,11.0908638527212,55.454319263605996,13.863579815901499,9981.77746744908,2079.536972385225,12061.314439834305,350,3.0,2424387.1726115965,2413.047714206083,0.6098624642396911
E000374,0,P008034,a_remplacer,10.0099030897997,50.0495154489985,12.512378862249625,9008.91278081973,1876.8568293374437,10885.769610157175,350,3.0,2435272.9422217538,2425.5600930683327,0.6126008149266585
E000374,0,P008031,a_remplacer,10.978932377147,21.957864754294,5.4894661885735,5489.4661885735,823.419928286025,6312.886116859525,350,3.0,2441585.8283386133,2431.0495592569064,0.6141888419246505
E000374,0,P008032,a_remplacer,10.5209747840379,21.0419495680758,5.26048739201895,5260.48739201895,789.0731088028425,6049.560500821793,350,3.0,2447635.388839435,2436.3100466489254,0.6157106285090201
E000374,0,P004862,a_remplacer,8.82148724309171,17.64297448618342,4.410743621545855,4410.743621545855,661.6115432318783,5072.355164777733,350,3.0,2452707.744004213,2440.7207902704713,0.6169865959185317
E000274,0,P005781,a_remplacer,14.510677085006,29.021354170012,7.255338542503,7255.338542503,1088.30078137545,8343.63932387845,351,3.0,2461051.3833280914,2447.9761288129744,0.619085465478754
E000274,0,P007539,a_remplacer,6.64993672554073,13.29987345108146,3.324968362770365,3324.968362770365,498.74525441555477,3823.7136171859197,351,3.0,2464875.0969452774,2451.301097175745,0.620047333053153
E000161,0,P008009,a_remplacer,25.2059107325926,50.4118214651852,12.6029553662963,12602.955366296299,1890.443304944445,14493.398671240744,352,3.0,2479368.495616518,2463.904052542041,0.6236931945428957
