id_batiment,nb_maisons_x,infra_id,infra_type,longueur,type_infra_src,nb_maisons_y,type_batiment,type_infra,nb_maisons,hours_per_m,cost_per_m,man_hours,time_total_h,material_cost,labor_cost,cost_total,a_reparer,is_hospital
E000194,1,P000719,a_remplacer,10.698159350814,aerien,5,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000194,1,P000719,a_remplacer,10.698159350814,aerien,5,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000194,1,P008001,a_remplacer,9.80181343246892,aerien,5,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000194,1,P000732,a_remplacer,10.7871386086093,aerien,5,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000194,1,P005100,a_remplacer,6.25975675306654,aerien,5,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000195,1,P005100,a_remplacer,6.25975675306654,aerien,4,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000195,1,P000732,a_remplacer,10.7871386086093,aerien,4,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000195,1,P008001,a_remplacer,9.80181343246892,aerien,4,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000195,1,P000719,a_remplacer,10.698159350814,aerien,4,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000195,1,P000719,a_remplacer,10.698159350814,aerien,4,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000195,1,P008001,a_remplacer,9.80181343246892,aerien,4,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000195,1,P000732,a_remplacer,10.7871386086093,aerien,4,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000195,1,P005100,a_remplacer,6.25975675306654,aerien,4,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000196,1,P005100,a_remplacer,6.25975675306654,aerien,3,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000196,1,P000732,a_remplacer,10.7871386086093,aerien,3,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000196,1,P008001,a_remplacer,9.80181343246892,aerien,3,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000196,1,P000719,a_remplacer,10.698159350814,aerien,3,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000196,1,P000719,a_remplacer,10.698159350814,aerien,3,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000196,1,P008001,a_remplacer,9.80181343246892,aerien,3,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000196,1,P000732,a_remplacer,10.7871386086093,aerien,3,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000196,1,P005100,a_remplacer,6.25975675306654,aerien,3,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000197,1,P005100,a_remplacer,6.25975675306654,aerien,4,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000197,1,P000732,a_remplacer,10.7871386086093,aerien,4,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000197,1,P008001,a_remplacer,9.80181343246892,aerien,4,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000197,1,P000719,a_remplacer,10.698159350814,aerien,4,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000197,1,P008003,a_remplacer,16.9947899061457,aerien,4,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000197,1,P008004,a_remplacer,4.2679056836056,fourreau,4,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000197,1,P000494,a_remplacer,4.84007013228732,aerien,4,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000197,1,P000494,a_remplacer,4.84007013228732,aerien,4,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000197,1,P000748,a_remplacer,4.62412685627937,aerien,4,habitation,a_remplacer,1,2,500,9.24825371255874,2.312063428139685,2312.0634281396847,346.80951422095274,2658.8729423606374,1,0
E000197,1,P007763,a_remplacer,6.65725214040895,aerien,4,habitation,a_remplacer,1,2,500,13.3145042808179,3.328626070204475,3328.626070204475,499.29391053067127,3827.9199807351465,1,0
E000198,1,P005100,a_remplacer,6.25975675306654,aerien,2,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000198,1,P000732,a_remplacer,10.7871386086093,aerien,2,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000198,1,P008001,a_remplacer,9.80181343246892,aerien,2,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000198,1,P000719,a_remplacer,10.698159350814,aerien,2,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000198,1,P008003,a_remplacer,16.9947899061457,aerien,2,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000198,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000198,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000198,1,P008010,a_remplacer,7.57564714734482,fourreau,2,habitation,a_remplacer,1,5,900,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,1,0
E000198,1,P008014,a_remplacer,13.8302331906613,semi-aerien,2,habitation,a_remplacer,1,4,750,55.3209327626452,13.8302331906613,10372.674892995974,2074.534978599195,12447.209871595169,1,0
E000198,1,P007695,a_remplacer,4.38499382431335,fourreau,2,habitation,a_remplacer,1,5,900,21.924969121566747,5.481242280391687,3946.4944418820146,822.186342058753,4768.6807839407675,1,0
E000222,1,P005820,a_remplacer,14.5718479009645,aerien,6,habitation,a_remplacer,1,2,500,29.143695801929,7.28592395048225,7285.92395048225,1092.8885925723375,8378.812543054588,1,0
E000222,1,P007627,a_remplacer,8.53830202306228,semi-aerien,6,habitation,a_remplacer,1,4,750,34.15320809224912,8.53830202306228,6403.726517296711,1280.745303459342,7684.471820756053,1,0
E000225,1,P005100,a_remplacer,6.25975675306654,aerien,5,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000225,1,P000732,a_remplacer,10.7871386086093,aerien,5,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000225,1,P008001,a_remplacer,9.80181343246892,aerien,5,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000225,1,P000719,a_remplacer,10.698159350814,aerien,5,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000225,1,P000719,a_remplacer,10.698159350814,aerien,5,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000225,1,P008001,a_remplacer,9.80181343246892,aerien,5,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000225,1,P000732,a_remplacer,10.7871386086093,aerien,5,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000225,1,P005100,a_remplacer,6.25975675306654,aerien,5,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000226,1,P005100,a_remplacer,6.25975675306654,aerien,2,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000226,1,P000732,a_remplacer,10.7871386086093,aerien,2,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000226,1,P008001,a_remplacer,9.80181343246892,aerien,2,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000226,1,P000719,a_remplacer,10.698159350814,aerien,2,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000226,1,P008003,a_remplacer,16.9947899061457,aerien,2,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000226,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000226,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000226,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000226,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000226,1,P000744,a_remplacer,5.56320770970003,aerien,2,habitation,a_remplacer,1,2,500,11.12641541940006,2.781603854850015,2781.6038548500146,417.2405782275022,3198.844433077517,1,0
E000226,1,P007458,a_remplacer,6.8843047480427,fourreau,2,habitation,a_remplacer,1,5,900,34.4215237402135,8.605380935053375,6195.87427323843,1290.8071402580063,7486.681413496436,1,0
E000227,1,P005100,a_remplacer,6.25975675306654,aerien,2,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000227,1,P000732,a_remplacer,10.7871386086093,aerien,2,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000227,1,P008001,a_remplacer,9.80181343246892,aerien,2,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000227,1,P000719,a_remplacer,10.698159350814,aerien,2,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000227,1,P008003,a_remplacer,16.9947899061457,aerien,2,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000227,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000227,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000227,1,P000494,a_remplacer,4.84007013228732,aerien,2,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000227,1,P008004,a_remplacer,4.2679056836056,fourreau,2,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000227,1,P000744,a_remplacer,5.56320770970003,aerien,2,habitation,a_remplacer,1,2,500,11.12641541940006,2.781603854850015,2781.6038548500146,417.2405782275022,3198.844433077517,1,0
E000227,1,P007686,a_remplacer,7.59049553958964,aerien,2,habitation,a_remplacer,1,2,500,15.18099107917928,3.79524776979482,3795.24776979482,569.287165469223,4364.534935264043,1,0
E000228,1,P005100,a_remplacer,6.25975675306654,aerien,8,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000228,1,P000732,a_remplacer,10.7871386086093,aerien,8,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000228,1,P008001,a_remplacer,9.80181343246892,aerien,8,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000228,1,P000719,a_remplacer,10.698159350814,aerien,8,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000228,1,P008003,a_remplacer,16.9947899061457,aerien,8,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000228,1,P008004,a_remplacer,4.2679056836056,fourreau,8,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000228,1,P000494,a_remplacer,4.84007013228732,aerien,8,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000228,1,P008010,a_remplacer,7.57564714734482,fourreau,8,habitation,a_remplacer,1,5,900,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,1,0
E000228,1,P008012,a_remplacer,2.80432575486411,aerien,8,habitation,a_remplacer,1,2,500,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,1,0
E000228,1,P008011,a_remplacer,10.0806400820172,semi-aerien,8,habitation,a_remplacer,1,4,750,40.3225603280688,10.0806400820172,7560.480061512901,1512.0960123025802,9072.57607381548,1,0
E000228,1,P007810,a_remplacer,0.372684471449813,fourreau,8,habitation,a_remplacer,1,5,900,1.863422357249065,0.4658555893122662,335.4160243048317,69.87833839683994,405.2943627016716,1,0
E000229,1,P005100,a_remplacer,6.25975675306654,aerien,1,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000229,1,P000732,a_remplacer,10.7871386086093,aerien,1,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000229,1,P008001,a_remplacer,9.80181343246892,aerien,1,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000229,1,P000719,a_remplacer,10.698159350814,aerien,1,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000229,1,P008003,a_remplacer,16.9947899061457,aerien,1,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000229,1,P008004,a_remplacer,4.2679056836056,fourreau,1,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000229,1,P000494,a_remplacer,4.84007013228732,aerien,1,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000229,1,P008010,a_remplacer,7.57564714734482,fourreau,1,habitation,a_remplacer,1,5,900,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,1,0
E000229,1,P008012,a_remplacer,2.80432575486411,aerien,1,habitation,a_remplacer,1,2,500,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,1,0
E000229,1,P008011,a_remplacer,10.0806400820172,semi-aerien,1,habitation,a_remplacer,1,4,750,40.3225603280688,10.0806400820172,7560.480061512901,1512.0960123025802,9072.57607381548,1,0
E000229,1,P007731,a_remplacer,3.79968906454059,fourreau,1,habitation,a_remplacer,1,5,900,18.99844532270295,4.749611330675737,3419.7201580865312,712.4416996013606,4132.161857687892,1,0
E000252,1,P005820,a_remplacer,14.5718479009645,aerien,5,habitation,a_remplacer,1,2,500,29.143695801929,7.28592395048225,7285.92395048225,1092.8885925723375,8378.812543054588,1,0
E000252,1,P007988,a_remplacer,17.9351395403247,semi-aerien,5,habitation,a_remplacer,1,4,750,71.7405581612988,17.9351395403247,13451.354655243524,2690.270931048705,16141.625586292228,1,0
E000252,1,P007698,a_remplacer,9.47252997174691,aerien,5,habitation,a_remplacer,1,2,500,18.94505994349382,4.736264985873455,4736.264985873455,710.4397478810183,5446.704733754474,1,0
E000257,1,P005100,a_remplacer,6.25975675306654,aerien,1,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000257,1,P000732,a_remplacer,10.7871386086093,aerien,1,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000257,1,P008001,a_remplacer,9.80181343246892,aerien,1,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000257,1,P000719,a_remplacer,10.698159350814,aerien,1,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000257,1,P000719,a_remplacer,10.698159350814,aerien,1,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000257,1,P008001,a_remplacer,9.80181343246892,aerien,1,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000257,1,P000732,a_remplacer,10.7871386086093,aerien,1,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000257,1,P005100,a_remplacer,6.25975675306654,aerien,1,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000257,1,P005193,a_remplacer,14.491126102841,fourreau,1,habitation,a_remplacer,1,5,900,72.455630514205,18.11390762855125,13042.0134925569,2717.086144282687,15759.099636839586,1,0
E000257,1,P007992,a_remplacer,10.3986057299725,fourreau,1,habitation,a_remplacer,1,5,900,51.9930286498625,12.998257162465626,9358.74515697525,1949.738574369844,11308.483731345093,1,0
E000257,1,P007648,a_remplacer,3.39796783687204,aerien,1,habitation,a_remplacer,1,2,500,6.79593567374408,1.69898391843602,1698.98391843602,254.847587765403,1953.831506201423,1,0
E000258,1,P005100,a_remplacer,6.25975675306654,aerien,6,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000258,1,P000732,a_remplacer,10.7871386086093,aerien,6,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000258,1,P008001,a_remplacer,9.80181343246892,aerien,6,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000258,1,P000719,a_remplacer,10.698159350814,aerien,6,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000258,1,P000719,a_remplacer,10.698159350814,aerien,6,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000258,1,P008001,a_remplacer,9.80181343246892,aerien,6,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000258,1,P000732,a_remplacer,10.7871386086093,aerien,6,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000258,1,P005100,a_remplacer,6.25975675306654,aerien,6,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000259,1,P005100,a_remplacer,6.25975675306654,aerien,8,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000259,1,P000732,a_remplacer,10.7871386086093,aerien,8,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000259,1,P008001,a_remplacer,9.80181343246892,aerien,8,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000259,1,P000719,a_remplacer,10.698159350814,aerien,8,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000259,1,P000719,a_remplacer,10.698159350814,aerien,8,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000259,1,P008001,a_remplacer,9.80181343246892,aerien,8,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000259,1,P000732,a_remplacer,10.7871386086093,aerien,8,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000259,1,P005100,a_remplacer,6.25975675306654,aerien,8,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000260,1,P005100,a_remplacer,6.25975675306654,aerien,7,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000260,1,P000732,a_remplacer,10.7871386086093,aerien,7,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
E000260,1,P008001,a_remplacer,9.80181343246892,aerien,7,habitation,a_remplacer,1,2,500,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,1,0
E000260,1,P000719,a_remplacer,10.698159350814,aerien,7,habitation,a_remplacer,1,2,500,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,1,0
E000260,1,P008003,a_remplacer,16.9947899061457,aerien,7,habitation,a_remplacer,1,2,500,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,1,0
E000260,1,P008004,a_remplacer,4.2679056836056,fourreau,7,habitation,a_remplacer,1,5,900,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,1,0
E000260,1,P000494,a_remplacer,4.84007013228732,aerien,7,habitation,a_remplacer,1,2,500,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,1,0
E000260,1,P008010,a_remplacer,7.57564714734482,fourreau,7,habitation,a_remplacer,1,5,900,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,1,0
E000260,1,P008012,a_remplacer,2.80432575486411,aerien,7,habitation,a_remplacer,1,2,500,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,1,0
E000260,1,P008013,a_remplacer,8.28759638847956,fourreau,7,habitation,a_remplacer,1,5,900,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,1,0
E000260,1,P000740,a_remplacer,5.23566836620947,fourreau,7,habitation,a_remplacer,1,5,900,26.17834183104735,6.544585457761838,4712.101529588524,981.6878186642757,5693.7893482528,1,0
E000260,1,P007702,a_remplacer,4.73832300241692,aerien,7,habitation,a_remplacer,1,2,500,9.47664600483384,2.36916150120846,2369.1615012084603,355.374225181269,2724.5357263897295,1,0
E000266,1,P006709,a_remplacer,13.4212136147779,aerien,8,habitation,a_remplacer,1,2,500,26.8424272295558,6.71060680738895,6710.60680738895,1006.5910211083425,7717.197828497293,1,0
E000266,1,P008025,a_remplacer,10.7673305164675,aerien,8,habitation,a_remplacer,1,2,500,21.534661032935,5.38366525823375,5383.665258233749,807.5497887350624,6191.215046968811,1,0
E000266,1,P007692,a_remplacer,9.64962873769354,semi-aerien,8,habitation,a_remplacer,1,4,750,38.59851495077416,9.64962873769354,7237.221553270155,1447.444310654031,8684.665863924185,1,0
E000267,1,P006457,a_remplacer,9.77631599620947,fourreau,4,habitation,a_remplacer,1,5,900,48.88157998104735,12.220394995261838,8798.684396588524,1833.0592492892756,10631.7436458778,1,0
E000267,1,P003569,a_remplacer,8.31138115880164,aerien,4,habitation,a_remplacer,1,2,500,16.62276231760328,4.15569057940082,4155.69057940082,623.353586910123,4779.044166310943,1,0
E000267,1,P007777,a_remplacer,8.95144561872574,fourreau,4,habitation,a_remplacer,1,5,900,44.757228093628704,11.189307023407176,8056.301056853166,1678.3960535110764,9734.697110364243,1,0
E000268,1,P006457,a_remplacer,9.77631599620947,fourreau,6,habitation,a_remplacer,1,5,900,48.88157998104735,12.220394995261838,8798.684396588524,1833.0592492892756,10631.7436458778,1,0
E000268,1,P003569,a_remplacer,8.31138115880164,aerien,6,habitation,a_remplacer,1,2,500,16.62276231760328,4.15569057940082,4155.69057940082,623.353586910123,4779.044166310943,1,0
E000268,1,P007696,a_remplacer,14.6793721892947,aerien,6,habitation,a_remplacer,1,2,500,29.3587443785894,7.33968609464735,7339.68609464735,1100.9529141971025,8440.639008844453,1,0
E000274,1,P005781,a_remplacer,14.510677085006,aerien,4,habitation,a_remplacer,1,2,500,29.021354170012,7.255338542503,7255.338542503,1088.30078137545,8343.63932387845,1,0
E000274,1,P007539,a_remplacer,6.64993672554073,aerien,4,habitation,a_remplacer,1,2,500,13.29987345108146,3.324968362770365,3324.968362770365,498.74525441555477,3823.7136171859197,1,0
E000275,1,P005100,a_remplacer,6.25975675306654,aerien,1,habitation,a_remplacer,1,2,500,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,1,0
E000275,1,P000732,a_remplacer,10.7871386086093,aerien,1,habitation,a_remplacer,1,2,500,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,1,0
